,hash,genre,faces_zs,gray_max_zs,gray_med_zs,gray_std_zs,max_b_zs,max_g_zs,max_r_zs,med_b_zs,med_g_zs,med_r_zs,std_b,std_g,std_r,hmax1_zs,hmax2_zs,hmax3_zs,smax1_zs,smax2_zs,smax3_zs,smed_zs,sstd,vmax1_zs,vmax2_zs,vmax3_zs,vmed_zs,vstd,comp_1,comp_2,comp_3,comp_4,comp_5,comp_6,comp_7,comp_8,comp_9,comp_10,comp_11,comp_12,comp_13,comp_14,comp_15,comp_16,comp_17,comp_18,comp_19,comp_20,comp_21,comp_22,comp_23,comp_24,comp_25
1112,48739e3e-1510-4747-aed3-b327f01a56fc,country,-0.5529,-0.3492,0.7394,-0.0621,-0.5601,-0.6772,1.1965,-0.3915,0.8344,1.1041,63.1036,69.9451,69.2665,-0.6412,-0.7505,-0.6781,0.4601,0.3971,-0.1088,1.4183,64.5524,0.9215,0.8224,0.5377,1.018,54.9140,-1.2661,0.6464,0.8035,-0.2652,0.7544,0.1495,0.1516,-0.6370,0.2442,-1.2550,0.3389,-0.1344,0.8740,-0.2071,0.0236,0.1227,0.4933,0.2324,-0.1433,-0.4529,0.3003,-0.0597,0.5671,0.0132,-0.3554
1113,487e66b8-1b27-4788-8fe0-15365c41706e,country,0.3364,1.4175,1.3288,0.0604,1.4475,1.3925,1.087,1.9101,1.2883,0.9834,56.3347,64.0115,64.9886,1.5959,1.6068,1.4623,0.4601,-0.0713,0.861,-0.7553,39.6995,0.9215,0.8224,0.5377,1.2785,57.0582,-0.1162,1.6125,0.1536,1.3739,-0.5627,0.4865,0.6825,-0.0586,-0.3927,0.2020,0.8393,-0.1140,-0.0771,-0.1801,0.5100,-0.4941,-0.0275,-0.4571,0.4002,-0.1946,-0.0800,-0.0885,0.2758,-0.7428,0.2268
1114,48d6ca23-b15a-41fd-8f9f-79a633f9c7d0,pop,0.3364,1.2358,1.093,1.1218,1.141,1.1875,-1.129,1.2915,1.0755,0.9163,73.3563,82.3130,89.3559,-0.9497,-0.0433,1.4623,0.4601,0.3971,0.3761,-0.8187,57.1929,0.9215,0.8224,-0.8777,0.8673,83.0837,0.1489,2.2203,-0.3772,1.1640,-0.1380,0.6896,-0.3336,0.6654,-0.0333,0.0890,0.2108,-0.0641,-0.1183,-0.3249,0.8706,-0.5288,-0.1650,0.2074,0.4310,0.5660,0.2151,0.1180,0.2378,-0.6613,0.0132
1115,492b01f4-2dae-461a-8ce1-a72a244e7135,pop,0.3364,1.4276,1.314,1.1725,1.5069,1.3925,1.087,1.5936,1.3024,1.0505,81.8569,84.7327,83.1985,-0.9497,1.371,1.38,0.4601,0.3971,0.3761,-1.1995,56.8286,0.9215,-0.4649,1.0095,0.9769,81.5871,-1.2343,-0.2175,1.2129,0.3013,-1.2103,0.2319,0.2351,0.0136,-0.2286,-0.0147,0.0232,0.0168,-0.1282,0.1488,0.0146,-0.3306,-0.1462,-0.1393,-0.2818,0.6002,-0.4160,-0.0435,0.2514,-0.1881,0.1975
1116,4a0bee89-5811-429d-b6d9-c9fb2ce15e21,electronic,-0.5529,-1.0256,-1.5588,-1.3575,-0.8964,-0.9798,-1.129,-1.3265,-1.4493,-1.5927,24.8785,36.6802,56.0346,-0.9497,-0.0433,-0.1018,-4.8727,0.8654,0.861,-1.374,109.8794,-2.5538,1.2515,1.0095,-1.8055,58.4314,2.1129,-0.1817,-0.1090,-1.3549,-0.9781,-1.5773,-0.4205,-0.0274,0.2902,0.6425,0.6123,0.2758,0.2720,0.4046,-0.0115,0.3266,-0.2399,0.3765,0.3187,-0.1311,-0.0079,0.0957,0.2200,-0.1968,-0.3115
1117,4a835514-1b2b-4aec-8a07-00914dbfef4c,hip-hop,-0.5529,-1.0256,1.0194,0.9015,-0.8964,-0.9798,1.1965,0.0688,0.962,1.2652,88.7033,80.2861,85.1722,-0.9497,1.4496,-0.8427,0.4601,0.3971,-1.0786,-1.2312,97.9386,0.9215,0.8224,0.5377,1.1277,83.4093,-0.0602,0.9276,-0.2797,0.8687,1.1422,1.0259,-0.0306,0.1820,-0.1530,0.8760,-0.0244,-0.3470,0.2297,0.5233,-0.3772,-0.2151,-0.1082,-0.2564,0.6630,-0.9250,0.0973,-0.0470,0.6949,-0.2941,0.0760
1118,4bb59dd6-400f-4449-83e2-2393fc753da3,electronic,-0.5529,1.5487,2.198,2.1747,1.6256,1.5096,1.1965,2.3417,2.1677,1.8287,108.9874,100.9767,104.7324,-0.9497,-0.2005,-0.1018,0.4601,0.3971,0.3761,-1.374,72.6774,0.9215,-2.6105,1.0095,1.6897,100.9833,2.0241,-0.7263,0.4818,-0.7798,-0.6624,-0.7481,-0.3340,-0.6626,0.5466,-0.3424,0.1730,0.0955,-0.2046,0.1944,0.4749,-0.2927,0.2277,-0.4456,-0.3269,-0.1511,-0.1595,-0.1090,0.0686,-0.2790,0.2500
1119,4bfcd2da-7f22-4b7e-8d78-5d732637dae4,country,0.3364,1.5487,2.1832,0.9790,1.6256,1.5096,1.1965,2.3129,2.1535,1.8153,89.3924,88.4859,67.4069,-0.9497,1.6068,1.6269,0.4601,0.3971,-2.0484,-1.3423,81.4929,0.9215,0.8224,0.5377,1.6897,67.3509,0.6889,-1.1789,-0.3425,0.0451,0.0213,0.1629,0.5396,0.3792,-0.1580,0.0321,-0.4099,-0.0597,-0.6947,-0.5097,-0.2192,0.0596,0.1083,-0.1886,-0.4514,-0.2633,-0.2322,-0.0125,-0.0094,-0.2645,0.0853
1120,4c5516eb-068f-4a52-aba2-c571e1af092a,hip-hop,1.2257,-0.5814,-0.0266,0.605,-0.0261,-0.4136,-1.129,0.0113,-0.0593,0.1113,73.2265,74.4975,77.2960,-0.8726,-1.1433,-1.0074,0.4601,0.3971,-0.1088,-0.6918,71.0622,0.9215,-0.0358,-0.4059,-0.0237,71.6713,-1.0384,-0.7772,0.3341,0.6967,0.1146,-0.1198,-0.7243,0.4847,0.5716,0.7132,0.5301,-0.3980,-0.0828,0.0133,0.0080,0.3381,0.7475,-0.4710,0.0506,-0.8719,0.5561,0.3139,0.1598,-0.2604,0.5079
1121,4d6f8d08-0f47-488f-8df4-fe6d9648b7e2,electronic,-0.5529,-0.8943,-1.3084,1.2535,-0.7579,-0.8529,-1.0104,-1.0532,-1.2082,-1.3512,85.4204,85.4703,85.3777,-0.9497,0.6639,0.6391,0.4601,0.3971,0.3761,-1.1836,22.3899,-1.0092,-2.6105,1.4813,-1.5451,85.4906,-1.3882,0.2558,0.2773,-0.1773,1.1729,0.1744,-0.1500,-1.1136,0.3873,-0.1413,-0.4255,-0.2562,0.5227,-0.5786,-0.5901,0.3374,-0.7326,-0.0380,-0.0059,-0.4018,-0.6292,-0.4583,-0.0516,-0.4893,0.0029
1122,4d82df68-27d1-475f-a810-8b0c89d3a583,country,-0.5529,-0.9751,-1.3526,1.0736,-0.8964,-0.931,-1.0925,-1.0532,-1.2649,-1.3914,76.8333,81.5011,88.3231,0.5931,0.3496,0.5567,0.4601,0.3971,0.3761,-0.0255,67.1380,-1.0092,1.2515,-0.4059,-1.5314,87.7328,1.9499,0.0396,1.3215,-1.3313,0.6090,0.7381,0.0979,-0.3072,0.0836,-0.4372,-0.1805,-0.0403,0.2101,-0.3899,-0.1535,0.4194,-0.1411,0.2804,-0.2182,-0.2363,0.2106,-0.4087,0.0476,0.2054,-0.0990
1123,4df2f9a7-8d62-4895-a28c-c5df3e666ad5,rock,-0.5529,-0.016,-0.0856,-1.7111,0.1915,0.4553,-1.0651,0.2558,0.6358,-1.4988,31.8465,40.3441,25.9033,-0.2555,-0.1219,-0.0195,-1.3175,0.3971,0.3761,2.4812,39.8403,0.9215,0.8224,-0.8777,0.2094,39.9683,1.5534,-0.6844,-0.5074,0.4248,-0.5400,-0.5649,-0.2606,-0.5206,0.1388,-0.8576,0.3512,0.3308,-0.0622,-0.1094,-0.5635,-0.8709,0.2389,-0.5995,-0.1713,-0.2539,0.0540,-0.0315,0.5229,-0.1467,-0.4301
1124,4fdcc4a5-88b7-4080-8bdb-0e4b3dba4fa1,electronic,-0.5529,-0.7429,-1.0432,-0.8718,-0.6293,-0.7065,-0.8463,-0.8518,-0.9671,-1.0426,22.5296,37.4392,84.5176,0.9016,-0.7505,-0.5135,-0.1324,0.8654,-2.5333,0.1173,73.8552,-0.237,-2.1814,0.5377,-1.2298,84.2328,1.7723,-0.4945,-0.6264,-0.6528,-0.3960,-0.7488,-0.0142,-0.9868,0.0582,0.0590,0.2131,0.3370,0.2607,-0.0386,0.5387,0.1907,-0.6063,-0.2929,-0.0063,-0.4246,-0.1928,0.0020,0.2523,0.2505,0.1578
1125,5045789c-4976-4727-bbb2-430f0c616031,electronic,-0.5529,-1.0256,-0.9401,-0.6481,-0.8964,-0.9798,-1.129,0.3134,-0.9387,-1.2573,65.9446,49.7610,50.7538,-0.1012,-1.1433,-0.1842,-2.5026,0.8654,-3.0182,1.6880,87.3928,0.1492,1.2515,-2.765,-0.243,66.8853,0.2990,-1.4562,-0.8651,0.5576,1.0013,0.3317,-0.2198,-0.6981,-0.4755,0.0737,-0.0183,0.2393,0.0274,0.4910,0.0775,-0.0046,-0.0782,0.0596,0.4745,0.1532,0.3099,0.2074,-0.1232,-0.3598,0.2992
1126,50b4286d-282e-47ee-8a70-6f2357dc6919,rock,-0.5529,1.2862,1.4613,-1.8154,1.4574,0.9825,0.7131,2.0108,1.4727,1.0236,22.1305,29.1962,28.6155,1.5959,1.5282,1.4623,-0.1324,-0.0713,1.3459,-0.7077,18.7438,0.9215,0.8224,0.5377,1.3744,22.1232,0.7724,-1.5609,-0.7008,0.7576,0.4181,0.2606,0.1808,-0.7294,0.3931,-0.5274,0.4273,-0.5283,0.3858,-0.1089,0.6030,0.3099,-0.1189,-0.3874,0.0274,-0.4441,-0.3181,0.6336,-0.2212,-0.2916,0.1001
1127,530e179e-26d0-4254-ad31-8f1af6085b84,electronic,-0.5529,-0.9953,-0.7633,0.9407,-0.8865,-0.9505,1.1965,-1.0676,-0.5983,-1.3378,81.2295,78.8714,108.1644,-0.024,-0.2789,-0.7604,0.4601,-0.5396,0.861,1.6562,79.0927,0.9215,0.3933,0.0659,-0.7501,103.3957,2.0986,-0.0721,0.9381,-1.5510,0.1712,0.1225,-0.1645,-0.6903,0.2923,-0.4586,0.2368,0.1263,-0.3782,0.1812,-0.5562,-0.2011,0.1707,0.1400,-0.4064,-0.3041,0.0089,0.1520,0.1430,-0.3764,-0.1338
1128,5320128c-0f9c-448f-9879-ffa58988b93b,country,0.3364,1.3973,1.0046,0.7559,1.5069,1.3632,1.0597,1.2052,1.0046,0.7956,78.4501,76.5327,74.8543,1.5188,1.4496,1.38,0.4601,0.3971,0.3761,-1.2154,48.3611,0.9215,-0.0358,0.5377,0.6617,74.4212,0.1435,1.6845,0.0519,1.1103,-0.3549,0.4288,0.2277,0.3348,-0.5172,0.3468,0.7159,-0.2826,-0.1087,-0.2427,0.4861,-0.4849,-0.0646,-0.2131,0.4032,0.2723,-0.0264,-0.1299,0.1164,-0.2522,0.4598
1129,5356227c-f489-4dd8-aeee-621866b1882c,country,-0.5529,1.5487,2.1832,1.5190,1.6256,1.5096,1.1965,2.3273,2.1535,1.8153,92.8808,90.7953,89.3020,-0.9497,1.6068,-1.0897,0.4601,0.3971,0.3761,-1.374,29.4265,0.9215,-2.1814,-1.8213,1.6897,89.3044,0.1603,0.2554,-0.1836,-0.4261,-0.4433,-0.3771,-0.1859,-0.7866,-0.5109,0.7048,0.3850,-0.2060,-0.0167,-0.1399,0.8052,0.1448,-0.3195,-0.5349,0.0955,-0.2526,0.3683,0.0893,-0.0514,0.1217,0.3137
1130,5414d8dc-6f30-4ec5-92b2-33da3e7e3336,pop,-0.5529,-0.7126,-0.8222,-0.4691,-0.6491,-0.726,-0.7095,-0.8374,-0.8109,-0.6669,33.4965,47.4707,75.4586,-0.2555,-0.5148,-0.9251,0.4601,0.3971,-1.5635,0.6567,51.8931,-1.0092,-0.0358,-2.2932,-0.8598,75.2692,-1.0257,-0.1230,-0.1962,-0.2144,-0.2104,0.3233,-0.5411,0.2761,-0.2471,0.5686,0.1277,-0.2910,-0.2580,-0.1886,0.1377,0.1017,-0.2820,-0.2889,-0.1980,0.1024,-0.0566,-0.1446,0.1646,-0.3277,-0.1460
1131,544a819d-9f54-44ab-9297-55e3dc0a5a56,electronic,-0.5529,-0.7429,-0.4097,0.5255,-0.5008,-0.726,-0.8736,-0.3052,-0.2436,-0.7877,42.8540,76.9902,77.7193,0.5931,-0.9862,-0.9251,-0.1324,-0.5396,-0.5937,0.0856,36.0013,-1.0092,0.8224,0.5377,-0.5582,73.8942,1.4343,0.4805,-0.2387,-0.6580,-0.6679,-0.8297,-0.2787,-0.4885,0.1551,0.4095,-0.1776,-0.7690,0.2394,0.7076,-0.2049,0.1260,0.2074,-0.4049,-0.3770,-0.0116,-0.1982,-0.2013,0.3343,0.1146,0.1981
1132,5460d46e-43d1-4ca1-881b-b841dd5f9424,hip-hop,0.3364,-1.0256,-0.3802,1.1458,-0.8964,-0.9798,-1.129,-0.0894,-0.3288,-0.8011,79.9657,84.0414,91.6925,-0.9497,-1.0648,-1.0074,0.4601,0.3971,-1.0786,0.038,82.9422,0.9215,-2.6105,0.5377,-0.0648,91.8980,1.1701,0.6092,0.7626,0.0060,0.3977,-0.0684,-0.9364,-0.0458,-0.1858,0.7263,-0.2798,0.2276,0.3449,0.9846,0.3953,1.0514,0.2920,0.0628,-0.4098,-0.2981,0.3081,-0.2265,-0.2104,-0.0091,0.4908
1133,546854e7-dbd3-48f9-b839-52b1f93cbdbf,pop,0.3364,0.1354,0.0912,-0.0402,-0.5107,0.221,-0.5453,-0.6217,0.0259,-0.5193,78.6846,66.6382,85.2586,-0.564,-0.8291,-0.9251,0.4601,0.3971,-1.0786,1.4659,47.9681,0.5353,1.2515,0.5377,0.8673,78.6990,-1.5324,0.0316,-0.3274,-0.2851,0.6851,-0.3064,-0.5165,0.1227,0.4993,0.2167,0.1596,-0.0587,-0.0521,-0.1408,0.0002,0.1319,0.4745,0.1995,-0.1426,0.0427,-0.0627,0.2323,0.2768,0.0572,0.5705
1134,55b3afe2-c079-42e4-84d5-4a7e5bd4d8bb,pop,0.3364,-0.8842,-0.4834,-0.1419,-0.7579,-0.8822,-0.9101,-0.3915,-0.4564,-0.5193,49.7100,59.5395,65.2086,-0.7183,0.4281,0.3921,0.4601,0.3971,0.3761,0.1173,52.6910,-0.237,-0.4649,0.5377,-0.6268,64.9463,-0.0520,2.2297,-0.7337,1.0028,0.1389,0.5485,0.3547,-0.2384,-0.0300,0.4955,0.2636,0.2091,0.0535,-0.3941,0.8008,-0.4068,0.2793,0.1001,0.5377,0.2053,0.1554,0.2596,-0.0725,-0.4836,0.0018
1135,56850691-2273-490a-9ac1-7e6a00e915c4,hip-hop,-0.5529,-1.0256,-0.8811,0.462,-0.8964,-0.9798,-1.129,-1.0101,-0.8252,-0.6535,61.9194,68.6944,80.0016,-0.9497,-0.3576,-0.2665,0.4601,0.3971,-3.0182,0.5774,80.6116,0.9215,-0.0358,1.0095,-0.8461,79.4567,-1.4718,-0.1569,1.1524,0.4856,-0.5106,-0.0881,0.5112,0.4806,0.1575,-0.1617,-0.1366,0.5791,-0.0192,0.2044,0.1179,0.2534,-0.9312,0.0959,-0.1224,-0.1604,0.1218,-0.2371,0.1115,0.0072,-0.2726
1136,571fb049-c538-4873-bb93-aea3bb8abc61,hip-hop,-0.5529,-0.965,-1.4115,0.6883,-0.8074,-0.9212,-1.0834,-1.1251,-1.2933,-1.4585,79.2522,75.8470,72.7133,0.5931,0.5067,0.3921,0.4601,0.3971,0.3761,-0.1524,57.9158,-1.0092,-0.4649,0.0659,-1.6136,80.1437,0.0101,-0.7069,0.0020,-0.1126,0.4954,-0.2480,-0.3344,0.2572,-0.7555,1.0299,-0.3052,-1.3555,-0.7859,0.2064,-0.1774,0.5386,0.0864,0.4690,-0.1039,-0.1287,-0.1437,0.4625,0.0548,0.2740,-0.1028
1137,577289b5-0a45-4d2b-93f9-d323d8c68ff7,hip-hop,-0.5529,1.4982,0.6805,0.9819,1.5267,1.4608,1.1782,0.6155,0.962,0.3528,76.6268,79.4703,94.6702,1.7502,-0.9076,-0.5135,0.4601,0.3971,-0.5937,-0.3745,73.2945,0.9215,0.8224,0.5377,0.8536,76.7761,0.6262,-0.2588,0.9674,-0.1120,0.4763,0.2011,-0.4076,-0.2427,0.1484,-0.0790,-0.4723,-0.1199,-0.4655,-0.4738,-0.0928,-0.4300,0.3811,-0.8005,-0.0740,0.6542,0.0859,0.3923,-0.2641,-0.7355,-0.2308
1138,57e498b3-ae64-45e3-836b-4b0f5bfe8012,country,0.3364,1.3973,1.2109,0.5883,1.4673,1.3632,1.0597,1.2628,1.2457,0.9163,77.4802,71.6513,73.9535,1.7502,1.4496,-1.172,0.4601,-0.0713,0.861,-1.1519,36.4824,0.9215,0.8224,0.0659,0.8124,72.0529,0.0777,1.6568,0.0866,1.1782,-0.3721,0.3887,0.3234,0.2826,-0.4174,0.3715,0.7530,-0.1726,-0.1583,-0.1637,0.1473,-0.4507,-0.1335,-0.2899,0.1490,0.2877,-0.1637,-0.1373,0.0552,-0.5035,0.5291
1139,59993b09-f329-4a42-8442-cb8d9ea8108b,pop,-0.5529,-0.9549,-1.4262,-0.4461,-0.8964,-0.8627,-1.1107,-1.2834,-1.2507,-1.5524,41.4722,51.0099,80.3257,0.0531,-0.6719,-0.0195,0.4601,0.3971,-0.5937,2.275,47.9769,0.9215,0.3933,1.0095,-1.6136,81.3339,1.3951,0.1119,1.0866,-0.8730,0.7116,1.0757,0.0589,-0.3827,0.0748,-0.5393,-0.4341,0.0641,-0.4125,-0.3728,0.2226,0.2580,0.1424,-0.1539,-0.2034,-0.0515,-0.3466,-0.1532,-0.1237,-0.0398,0.0102
1140,5b899bee-698e-4d88-a86c-f3992790e2a8,hip-hop,-0.5529,-0.8640,-1.1169,-0.8186,-0.6986,-0.8236,-0.9922,-0.8087,-1.0238,-1.217,52.9065,46.7328,46.8838,0.6702,0.5853,0.4744,-0.1324,-0.0713,-0.1088,-0.4062,42.8937,-1.0092,-0.4649,0.0659,-1.2984,54.4352,0.0684,-0.4119,0.0303,0.8600,-0.1324,-0.4832,0.3885,-0.0936,-0.6237,0.4049,-1.1975,-0.3816,-1.0284,-0.3016,-0.2739,0.4601,-0.0573,-0.1828,-0.6997,-0.1805,-0.1172,0.1234,0.2700,0.2381,-0.3748
1141,5cce78b5-6d9b-479c-963b-2e33f0ead9ed,country,-0.5529,-0.2482,0.2091,-0.5172,-0.1151,-0.1988,-0.3903,-0.1326,0.1677,0.3394,50.5968,54.5933,55.7624,-0.6412,-0.9076,-0.7604,-0.1324,0.8654,0.3761,0.2284,52.2928,-0.237,-0.4649,0.5377,0.1819,54.3762,-0.5321,0.2300,0.3387,0.6823,1.0182,0.5536,-0.9883,-0.4516,-0.1046,0.3793,-0.4862,-0.5851,1.1044,0.8416,-0.1877,0.7270,-0.3172,-0.2406,-0.0310,-0.0007,0.3494,-0.1522,-0.0146,-0.3973,-0.4034
1142,5d1d021e-904e-4f43-be38-976563ec8edd,rock,0.3364,-0.0059,-0.395,-1.1178,1.6256,0.1429,-0.828,0.6155,-0.1585,-1.1365,65.5349,44.7079,34.4371,0.1302,-0.1219,-0.6781,-2.5026,-1.008,-0.1088,1.6562,39.4283,0.1492,0.8224,0.0659,0.086,64.7363,0.6163,-0.6726,0.4335,1.0063,-0.4905,-0.6690,-0.2940,-0.0867,-1.0063,0.0431,0.4676,0.2913,-0.4585,-0.3624,0.4564,-0.1662,0.2597,0.5284,-0.7527,-0.3350,0.0105,-0.2110,0.0052,0.5273,-0.5292
1143,5d80e29c-4472-4739-bedb-5a6c7eddee8d,electronic,0.3364,-0.7227,-1.0874,-0.1181,-0.5898,-0.7455,-0.8919,-0.8518,-0.9671,-1.217,59.1479,59.9038,59.7680,0.8245,0.7424,0.6391,-0.725,0.8654,-0.1088,-0.787,27.8083,-1.0092,-1.3232,-1.8213,-1.3258,59.6020,0.4310,-1.0656,1.2243,0.0425,-0.3569,0.1948,0.8236,0.4426,-0.0712,0.3543,-0.4309,0.5678,0.1012,-0.1180,0.1662,-1.1311,0.1256,-0.1472,0.3687,0.2879,0.0375,-0.1259,-0.2163,0.7807,0.0487
1144,5db4df23-89c3-4156-8e7c-57ab018d975a,electronic,-0.5529,-0.2179,-0.0561,-0.3702,1.6256,-0.1012,-1.129,1.2915,0.2812,-1.1902,47.1187,60.3319,70.4982,-0.3326,-0.5933,-0.4311,-1.91,-1.4763,0.861,2.037,56.6634,0.9215,0.8224,0.5377,0.8536,43.0118,1.6120,-1.0357,-0.4342,0.1687,-0.6787,-1.1541,0.1888,-0.2728,0.0873,-0.0926,-0.1578,0.1900,0.6675,-0.9032,0.1234,-0.1602,0.0194,-0.5875,-0.1686,-0.0052,0.1995,-0.1469,0.5522,-0.3883,-0.0946
1145,5f3a7f49-3d21-4c87-b349-9ad382837c3a,electronic,-0.5529,0.9834,1.2846,-0.8347,1.0223,0.8946,0.8226,1.3779,1.2032,1.1847,48.8865,47.1143,49.4657,1.4416,-1.1433,-1.0897,0.4601,0.3971,0.3761,-0.787,39.6187,0.5353,0.3933,1.4813,1.0866,44.5664,-0.5405,0.2433,0.0402,0.8103,-0.2631,-0.4373,-0.7851,-0.1018,0.1076,0.4530,-1.1083,0.7578,-0.0901,0.6634,0.2157,-0.0448,-0.7102,0.1606,-0.1889,0.8235,0.5831,0.3662,0.0070,0.3634,-0.2632
1146,5f7c7318-4665-462c-ba85-cca344bba06d,hip-hop,2.1149,-0.0463,-0.1298,-0.1546,1.6256,1.5096,-0.7915,0.2846,0.1677,-0.8413,62.6031,61.2406,61.9565,-0.2555,1.5282,-0.3488,-2.5026,-1.9446,-0.5937,0.5615,46.6680,-0.237,-0.4649,-0.8777,-0.147,63.5110,-0.6626,-0.1047,0.0618,0.0493,0.2103,-0.5350,-0.8058,0.3460,-0.2710,0.0071,-0.0525,-0.1627,-0.1138,-0.3696,0.4742,-0.4095,-0.0532,-0.1102,0.0033,-0.1002,-0.0034,0.1331,0.0753,0.3166,0.4328
1147,60137615-99da-340e-84cf-0606356e1125,country,-0.5529,-0.6117,0.1649,-0.2205,-0.6392,-0.5893,-0.6456,-0.2333,0.1677,0.2723,50.9462,57.0092,63.9535,-0.8726,-0.9862,-0.9251,-0.1324,0.8654,0.3761,0.276,32.9575,-1.0092,-0.4649,1.0095,0.0997,63.9518,-0.6505,2.0856,-0.2298,0.8359,-0.2095,0.4358,0.2173,-0.5638,0.1807,-0.0561,-0.4258,0.4848,0.2003,-0.1092,0.3066,-0.0669,-0.4504,0.4369,0.5905,-0.0884,0.4799,0.1580,0.1314,0.1731,-0.0862
1148,60c755aa-e4ae-4a70-985e-d14c66e2ab04,rock,-0.5529,-0.5309,-0.2476,-0.6864,-0.303,-0.5014,-0.5909,-0.075,-0.428,0.0308,38.8354,48.8183,59.3495,0.9016,0.6639,-0.9251,0.4601,-1.9446,-1.0786,0.1649,28.9217,-0.237,0.3933,1.0095,-0.0922,59.3572,0.0209,0.2642,-0.1896,-0.2654,-0.6525,-0.4647,-1.2795,-0.3949,-0.0334,-0.1709,0.0826,-0.0223,-0.4693,0.2540,0.6575,1.0251,-0.0621,-0.5180,0.4517,-0.0396,-0.5272,-0.3127,0.0336,0.2681,0.7044
1149,61e8459f-b5c8-4302-8e25-7cfc246c30fb,hip-hop,-0.5529,-0.0766,-0.0856,0.7246,-0.8964,1.5096,1.1965,-0.5785,-0.3288,0.8224,92.0699,86.8012,85.0497,-0.4869,1.5282,1.7093,0.4601,0.3971,0.3761,0.625,87.0654,0.9215,0.8224,0.0659,0.9769,84.4761,-0.5357,0.1404,0.0373,1.5576,-0.2858,-0.4424,-0.1626,-0.2315,0.6152,0.0480,-0.7637,-0.0397,0.4095,-0.1121,-0.2251,0.5591,0.9295,-0.2999,-0.9374,-0.3137,-0.3482,-0.4065,-0.9140,-0.1304,-0.1532
1150,636ad3f3-ac49-456d-b24f-ed0196c9b59f,country,-0.5529,-1.0256,0.1501,0.2866,-0.8964,-0.9798,1.1965,0.0113,0.2528,-0.09,70.1570,69.1214,71.9668,-0.9497,1.6068,1.6269,-0.1324,0.8654,0.3761,-0.1524,66.4168,-0.237,1.2515,-0.4059,0.0723,73.1310,1.0880,0.3603,0.2090,1.5786,0.6395,0.4523,-0.2646,-0.1137,-0.7385,-0.4094,-0.1253,0.3718,0.8116,0.4355,-0.8389,0.0961,0.0914,-0.1495,0.2938,0.0088,0.0293,-0.2077,-0.0572,-0.1428,0.4730
1151,63ab3563-e6d6-4c64-b1ce-32832a7b432b,country,0.3364,-1.0155,0.6069,-0.0024,-0.8964,-0.9798,-1.129,0.486,0.65,0.5809,64.1691,62.3059,64.2557,-0.9497,-1.0648,-1.0074,0.4601,0.3971,0.3761,-0.6442,75.8614,-0.237,0.3933,-0.4059,0.415,61.2997,2.0482,-0.1261,0.0389,0.6896,-0.5586,0.0211,1.0607,0.2838,0.8467,-0.3182,0.1587,-0.4559,0.2907,0.2391,-0.0270,-0.0333,0.5362,-0.0528,-0.5139,-0.7606,-0.6761,0.1661,-0.2226,0.0826,0.2710
1152,63e21c08-c37c-4462-993e-99bd3209c097,electronic,-0.5529,1.3064,0.7542,-0.0854,1.0025,1.2363,1.1509,0.86,0.7351,0.648,50.5278,60.2750,67.0044,-0.8726,-1.1433,1.133,0.4601,0.3971,0.3761,-0.6442,24.8148,0.9215,-0.0358,-0.8777,0.6617,63.5016,-0.5063,1.1932,-0.0960,1.4293,-0.6816,-0.2227,0.2073,-0.2149,0.5438,-0.2778,-0.5768,-0.1535,0.5020,0.0147,0.1435,-0.0065,0.6560,0.0926,-0.8440,0.0885,0.5181,-0.1157,-0.1491,0.3773,-0.2597
1153,65528137-f5e3-4d94-8e0c-f984346e4ef6,pop,-0.5529,-0.6823,0.4595,1.3175,-0.3129,-0.6284,-0.9375,0.7305,0.5081,0.1247,76.8344,85.9854,92.0506,1.7502,0.0353,-0.0195,0.4601,-0.5396,-0.5937,-0.8346,72.0240,0.5353,-0.0358,-0.4059,0.2231,78.5182,0.0430,1.4488,0.6501,1.0091,-0.5397,0.8191,0.1475,0.8663,0.2759,-0.2840,0.8458,-0.6305,-0.0319,-0.2519,0.8911,-0.5281,-0.3417,0.2064,0.5422,0.0565,-0.5201,-0.1333,0.1483,-0.4027,0.3203
1154,657d705c-a18a-4566-adb7-92d088bb0383,rock,-0.5529,1.5285,2.1538,2.1383,1.6256,1.5096,1.16,2.3273,2.1535,1.775,110.6407,106.9493,98.3240,1.673,-0.2789,1.5446,0.4601,0.3971,-0.5937,-1.3106,101.2643,0.9215,0.8224,0.0659,1.6897,95.2379,1.9306,-0.1301,0.4806,-1.3101,-0.6001,-1.0946,-0.3393,0.0497,0.3681,0.3353,0.4536,0.1943,0.6682,0.3046,-0.1713,0.5180,-0.0502,0.0142,0.8587,0.2192,0.0510,0.2447,-0.0396,-0.0502,-0.4238
1155,65d6ad44-109b-4c33-a9d2-2fd6e86b7223,hip-hop,1.2257,1.3973,0.5332,0.3193,-0.8964,1.3730,1.0597,-0.4634,0.6925,0.3796,84.4312,68.4422,66.9028,1.7502,-0.5933,-0.3488,-0.1324,0.8654,0.3761,0.6567,83.4916,0.9215,0.8224,0.5377,0.3464,66.8758,-0.9676,-1.0950,-0.0619,0.9435,-0.2065,0.0445,-1.2212,0.4071,1.3621,-0.4260,0.3909,-0.0651,-0.4170,-0.3441,0.5857,0.1522,-0.4467,0.0593,-0.4436,-0.2939,0.4616,-0.3991,0.1479,0.0488,-0.3629
